Year,Age,mean,median,q025,q975,q250,q750
1980,3,0.12442357141,0.123374,0.05750362156038489,0.23467018735362546,0.09533881276360033,0.15535257698110685
1981,3,0.03280603403,0.0324069,0.014408431570283613,0.06710757480331009,0.024439376144644975,0.0412531726149573
1982,3,0.10684787776,0.106042,0.05085170672574719,0.19914110215426842,0.08164816351223647,0.13088797965036658
1983,3,0.4495725091,0.4493695,0.27552489003079017,0.6177217985086199,0.3807384235219372,0.5023593070098502
1984,3,0.1801683408,0.179218,0.08856437934518178,0.31220991710390433,0.14015113792262437,0.21663626426575525
1985,3,0.05509584185,0.054581199999999996,0.02539360734440137,0.10834174874719857,0.041710657523119005,0.0681054939865244
1986,3,0.1627663227,0.161846,0.08150129602035179,0.2831930913323485,0.12727719302902757,0.1954528152134352
1987,3,0.5900113508,0.5901974999999999,0.40632831561730764,0.7378520014116653,0.5207477854896378,0.6381700114713393
1988,3,0.06900800438,0.06839535,0.03170565455564947,0.13659190517940434,0.05255866717545539,0.0869848581513192
1989,3,0.014875808366,0.01469695,0.006413458804377592,0.03156849161277272,0.01098240862309667,0.019037297227730666
1990,3,0.0567154918,0.056128449999999996,0.025522864858229886,0.11407474152274244,0.0421940402846839,0.07039941007053074
1991,3,0.6209492284,0.6217135,0.4320150119679988,0.7694978338522414,0.5527572293617408,0.6757179884047381
1992,3,0.04336356002,0.042943300000000004,0.018698176915323737,0.09024035317069752,0.032029533734285215,0.05543241717102671
1993,3,0.01992031375,0.01968555,0.008483716115654768,0.044411091276174174,0.014619802780819726,0.025615646323493016
1994,3,0.04089489307,0.04052265,0.01802460639815438,0.08467194601000479,0.030446960971627045,0.052622347422350044
1995,3,0.230680298,0.22977150000000002,0.11568870383322388,0.39047548288730394,0.18209733023262298,0.2779603018249208
1996,3,0.1966554937,0.19577650000000002,0.10035826060676921,0.33100620075720333,0.15496263943849564,0.23317145487501245
1997,3,0.3711730885,0.370419,0.21630144316173008,0.5466237914767887,0.3068268680797933,0.4239544675238272
1998,3,0.2539587668,0.25311649999999997,0.1325746433913841,0.4091631508328376,0.20212937016461968,0.2985534063567883
1999,3,0.05035923021,0.0499917,0.023580782034764946,0.09605597648849593,0.03792503815550872,0.0622512087783643
2000,3,0.11548186705,0.1148875,0.05532779551683207,0.2093201773063013,0.08882455509244254,0.13978534124780895
2001,3,0.15060558161,0.149677,0.07534282119141411,0.26015685711509695,0.11655702865817674,0.17891932345950168
2002,3,0.10049633615,0.09977595,0.04856040119379415,0.17881514362228687,0.07696392181072526,0.12013432012584449
2003,3,0.2648284971,0.264144,0.14500514021452926,0.41467848393709694,0.21276791600369596,0.30611920400092885
2004,3,0.03698288825,0.03665385,0.017500485666207464,0.07040853950509923,0.027770030632140945,0.04483681597781186
2005,3,0.06618438274,0.0656007,0.03158725107866364,0.1260075846872651,0.04983569346884721,0.08066788208250786
2006,3,0.08569162896,0.08497125,0.040592176405013954,0.1579947361038155,0.06526771917989503,0.1043227399057306
2007,3,0.12881127136,0.12805,0.06328133213763028,0.2250767418210833,0.09868638772963054,0.1528898078691222
2008,3,0.15315577129,0.1523355,0.07685979809952745,0.2656983804964792,0.11905636788396685,0.1828186246442779
2009,3,0.10390408246,0.1031035,0.05138545955355536,0.18400411673576944,0.07994575374684777,0.12450427251034808
2010,3,0.09450813078,0.0937963,0.045833906727590114,0.1697489632172422,0.07202381351477243,0.11382952692750056
2011,3,0.04352697203,0.0431672,0.021057650726502366,0.08171370355525262,0.03314009682262717,0.05312024729516403
2012,3,0.03596241636,0.0355853,0.016919690696573852,0.06727169879425067,0.026789300388237503,0.04360877186173694
2013,3,0.11295314749,0.112327,0.05658355603175641,0.20110338325213914,0.08702383078309324,0.13534701916302855
2014,3,0.02078202111,0.020599649999999997,0.009829988692151431,0.03971730638430046,0.015654710059225824,0.025275144444288373
2015,3,0.3981444555,0.3968965,0.23188175737707853,0.56939949674275,0.3311269201845035,0.4534645553929308
2016,3,0.03812038411,0.037651699999999996,0.016856728413777854,0.07766712687112182,0.028098983478752105,0.04733427390941575
2017,3,0.19836102156,0.1960735,0.09188652438356974,0.3527809189746719,0.15190568557644687,0.2417132867343764
2018,3,0.16764527115,0.1642045,0.07305682470706307,0.31596549857572354,0.12346776629745237,0.20656757354796584
1980,4,0.6423098147,0.6429229999999999,0.44875947829168034,0.7917536381819815,0.5732825156041303,0.6931008333986018
1981,4,0.1712576996,0.170441,0.08307975721783128,0.31004020317768066,0.13214806110962363,0.21115861900979283
1982,4,0.05480052028,0.05434575,0.025935451781294666,0.10665301451320398,0.04093657580480715,0.06756089725547282
1983,4,0.12534180079,0.12463,0.06156672391529815,0.2225622836348853,0.0971251663083966,0.15172731006200585
1984,4,0.5376548482,0.5376145,0.35603331756560475,0.6955462712826216,0.46963902962585424,0.5901164311395533
1985,4,0.2503628989,0.249444,0.12915299586395484,0.41107970010393613,0.19938707608680523,0.2992456684571153
1986,4,0.08506733409,0.0845383,0.04095509495208511,0.15461248859834062,0.06477761769804534,0.10332644643496486
1987,4,0.12739328152,0.126771,0.06133983823159986,0.2347613005199336,0.09900533615870409,0.15589465867203572
1988,4,0.6957793964,0.6963115,0.5214695449941864,0.8141268940254268,0.6343525859958421,0.7367205501106386
1989,4,0.10210108663,0.1013495,0.047154181259662836,0.20301909569074553,0.07761822779016017,0.12964230751546735
1990,4,0.02983209345,0.0295219,0.01332137751304742,0.060705302527086204,0.022242698974508965,0.03741960112137623
1991,4,0.04970678473,0.0492866,0.022573847873130524,0.09526941012936872,0.03723368680904923,0.061840793746639984
1992,4,0.7647427608,0.7654235,0.6020398248296195,0.8654512126800648,0.7105120201404297,0.8022863322725138
1993,4,0.06263655533,0.062144,0.027927558735052902,0.13191148236867054,0.04690214589075896,0.08082311494300942
1994,4,0.03954629236,0.03918965,0.017284229005142256,0.08197224929516139,0.029524649692390922,0.0502939441858633
1995,4,0.07521123129,0.0746439,0.035754866891048315,0.14233268806945554,0.057120626943964914,0.09250338112057242
1996,4,0.3486712606,0.34826199999999996,0.20008785752424887,0.5137909627238255,0.28805609160810164,0.39919507235398793
1997,4,0.2113287339,0.21057599999999999,0.10974142825724824,0.35169020081371133,0.16679789893576216,0.2504737884739749
1998,4,0.402710158,0.402336,0.23871738973263126,0.5768555638691539,0.33721642202745383,0.4577107289185997
1999,4,0.3488816129,0.3484515,0.19439297301847125,0.5288444523945713,0.285889563674007,0.4031469441741426
2000,4,0.07956450051,0.07891205,0.03824654832061547,0.14744409786616056,0.06039493091335426,0.09705268799464332
2001,4,0.1877709222,0.18693100000000001,0.09769973623690412,0.3160375595528508,0.1473908278423802,0.22244232124168958
2002,4,0.2615948929,0.260798,0.14531703320968217,0.4106095588630885,0.21131156116246824,0.30442527639793
2003,4,0.1382517773,0.13727299999999998,0.07040214572853706,0.23949501234225506,0.10755472636396318,0.164221403882063
2004,4,0.4153713287,0.415149,0.2512696591664432,0.5826948394179547,0.34932092690701105,0.4673315828611657
2005,4,0.06225009233,0.06192955,0.030006179406621168,0.11804862330080962,0.04743622869480941,0.07635295595011118
2006,4,0.12487646578,0.124336,0.0617774561727101,0.22216530238814566,0.09716757489499772,0.15083102155213632
2007,4,0.15931399947,0.1587635,0.08150766097278207,0.2723823089938553,0.12396959293218274,0.18895818926078767
2008,4,0.2162946982,0.2152365,0.11489690355607866,0.3533467339040552,0.17253558749103873,0.2543379374357633
2009,4,0.2518548051,0.251182,0.13725367586112816,0.3946858246423631,0.20313678000487453,0.2923834076979794
2010,4,0.1738530803,0.17303249999999998,0.08904542410112297,0.29376610093451516,0.13635981122954832,0.2057590811432882
2011,4,0.178215127,0.177456,0.09150576115492455,0.2983786944574728,0.1395957069427847,0.20884212310420958
2012,4,0.09139524007,0.09087575,0.04492450403974899,0.16563643043303486,0.070410826353825,0.10958441644027338
2013,4,0.07498641965,0.074299,0.03686706628067022,0.1362592626434411,0.057352561658236066,0.09002924844175626
2014,4,0.234308049,0.2336895,0.12440998297680521,0.37990216054745884,0.18652400781749523,0.27316284995728957
2015,4,0.02961160159,0.029349,0.013994370937652685,0.05633824039638473,0.022458506625844425,0.03626849587520318
2016,4,0.5968176447,0.5975505,0.4061361571268786,0.7492521472392363,0.5267931018516323,0.649507438815623
2017,4,0.051321117720000003,0.05071005,0.023300796907997322,0.10139633718712111,0.03818348471434348,0.06397376282986122
2018,4,0.2983124057,0.296953,0.15483757573280413,0.4752615727736908,0.23774966365463046,0.3498310366173122
1980,5,0.2026762596,0.2016915,0.09704794897028345,0.3592568199640579,0.15788528474650734,0.2491013507930243
1981,5,0.6477279812,0.6484505,0.4611616908604372,0.7897664960959137,0.5809352513987092,0.6991262461590806
1982,5,0.2119792315,0.21121600000000001,0.10646266677732269,0.3617798401651148,0.16652096225245208,0.25402434688754694
1983,5,0.04725814985,0.04675045,0.02215029575111657,0.09030811754311026,0.03584844316325282,0.05827907087732779
1984,5,0.10990190131,0.1094295,0.05321803771981953,0.20313136825488032,0.0848065577734417,0.13429433827493242
1985,5,0.5481124427,0.548419,0.3664793540320536,0.7110815005472665,0.4784658443455633,0.6015888900432205
1986,5,0.2819098548,0.28102099999999997,0.1522969453054519,0.4389562500646839,0.22803845778568316,0.3289465213597085
1987,5,0.04889340297,0.04841005,0.02272378980052501,0.0965951686939508,0.0366329638354261,0.06022991490493516
1988,5,0.11123975876,0.1107335,0.05170496276560363,0.2112059945715242,0.08541893768635883,0.13798244294919343
1989,5,0.7503609801,0.7509115,0.5826431603874004,0.8554431069073325,0.695590893718399,0.7891370196131652
1990,5,0.14765470655,0.1466265,0.07043159729010195,0.2738102792208508,0.11341072841754392,0.18226045281870845
1991,5,0.01938773489,0.01911765,0.008583813106035823,0.0398381192495056,0.014318396584609023,0.02449695971676874
1992,5,0.0456886598,0.045331300000000005,0.020203038559355117,0.09539263166532412,0.034224490477508786,0.05846235347460897
1993,5,0.8177778731,0.8181974999999999,0.6849569411272802,0.8980259785326035,0.7741488073378405,0.8470247129744098
1994,5,0.09077520416,0.09018775,0.04133102624569777,0.18296194132003996,0.06852281764661969,0.115437238996977
1995,5,0.05382661962,0.053489350000000005,0.025324894376153307,0.10472723972548242,0.04090426047603138,0.06621760858315903
1996,5,0.08456027384,0.083904,0.04121277102465582,0.1556940542864221,0.06450098424891983,0.10177635915403395
1997,5,0.2702227944,0.269468,0.14531220553201268,0.428586275305498,0.21761908636919028,0.3158681246341548
1998,5,0.16533089272,0.1646245,0.0836942578164353,0.2847466610871506,0.1286262995589836,0.19704175385507144
1999,5,0.4068380466,0.4065115,0.23555751459946364,0.5836145538465808,0.34141641359408165,0.4614812876598118
2000,5,0.4020445406,0.401749,0.2387980429851846,0.5753850889938477,0.336481659678435,0.45825630338795914
2001,5,0.09617858942,0.09547164999999999,0.04722812648662485,0.17091359358362065,0.07388650374078674,0.11476458947348873
2002,5,0.2383252072,0.237442,0.128244886207049,0.3761956761891796,0.19078992392277977,0.27671079053913594
2003,5,0.2646463612,0.2639905,0.14587092079517994,0.4143536531435142,0.21477869229398933,0.30841485303737226
2004,5,0.161042733,0.160097,0.08217133120037484,0.27834962410156316,0.12585417120799672,0.19277389251781124
2005,5,0.5161223105,0.5163665,0.34061647164025644,0.6742115049543328,0.4487548687592472,0.5681539830494583
2006,5,0.08682017615,0.08642754999999999,0.04190487765685648,0.16005612623054086,0.06658419608008553,0.10572158331373802
2007,5,0.1718231881,0.1710875,0.08807482023315139,0.29115844770341687,0.13458229375192798,0.2031773060878126
2008,5,0.1973699917,0.196753,0.10277980028771865,0.32309978943237216,0.15596169176984295,0.2307870146733214
2009,5,0.2614741308,0.26053099999999996,0.14481962971323822,0.4097722257145663,0.21071438856696867,0.30429773915544556
2010,5,0.3100470068,0.309645,0.17530029343337336,0.47071492705412843,0.2528039272713256,0.35668834787839016
2011,5,0.240172532,0.2393205,0.12858883891940825,0.3878233413301409,0.19089914726276042,0.2813426499533235
2012,5,0.2729355848,0.2721805,0.14670842926537628,0.42696822105292775,0.21941208650900845,0.31694488554129624
2013,5,0.13958454254,0.13889649999999998,0.07142598986048838,0.24069022633137652,0.10924447206852458,0.16703107983630142
2014,5,0.11570765141,0.1149365,0.057583738702584694,0.20459601837115807,0.08963472786154443,0.1391169421844603
2015,5,0.2415310356,0.2409075,0.12779407929461756,0.3930652498479156,0.19262472031217187,0.2847776536121496
2016,5,0.03273336069,0.03243435,0.015119336614966464,0.06503682114838566,0.024589712202907843,0.040825389143827794
2017,5,0.587109323,0.5879965,0.39741114743210865,0.742782948507346,0.5194700431098971,0.6422650941125687
2018,5,0.05600401032,0.05529405,0.02589112915557595,0.10901430760192342,0.042350591849196415,0.06914922409427308
1980,6,0.02675582167,0.0263233,0.011158783547195752,0.05587895663640908,0.019484637077407923,0.034020105435157495
1981,6,0.13371702725,0.13280150000000002,0.06144285895242414,0.2542464286522389,0.10157564497445223,0.16515512335416885
1982,6,0.5357301873,0.5358765,0.3504447877850935,0.6986587068028051,0.46823526069561744,0.5889911104206466
1983,6,0.12026860912,0.119567,0.059895056506810054,0.215304032574928,0.09273483595227715,0.14520985893059238
1984,6,0.02715065393,0.026926600000000002,0.012364978014242092,0.05327851422867677,0.02036914343324966,0.033695971573341185
1985,6,0.07340657578,0.0730186,0.034209960146746377,0.13596286640380487,0.055992116135425325,0.0904124150048998
1986,6,0.3998012707,0.399406,0.2392190844432512,0.5674761748536609,0.33590248589616056,0.45350029543521936
1987,6,0.10628502001,0.105555,0.05164440908151756,0.1976575553062935,0.08224583098610505,0.13097619091529666
1988,6,0.02852793669,0.02825375,0.012643711161266826,0.05722057670629817,0.02126969041651436,0.03590268367714103
1989,6,0.07770458943,0.0772835,0.03482839973651479,0.1568040592464376,0.05830512517820417,0.09791946179633713
1990,6,0.6867346992,0.687402,0.5099580405384175,0.8117239565501052,0.6275533852746759,0.7318390657149735
1991,6,0.06408692663,0.0635443,0.029216919274756538,0.12435769548475563,0.048059143100082,0.07984187520738896
1992,6,0.012094136654,0.0119391,0.0051649092133963315,0.026374748777399273,0.008958886257463775,0.015544137875927165
1993,6,0.03263784625,0.032337199999999997,0.014271658996111195,0.06978185277465436,0.024312931214102208,0.042289620319178683
1994,6,0.768986497,0.7697345,0.6162672009961413,0.8660906428772073,0.7170005883846954,0.804817639427589
1995,6,0.08239071461,0.08191999999999999,0.039332138816379876,0.1562118809118021,0.06312834973622916,0.10094163777284293
1996,6,0.04073766751,0.0403718,0.019373781824729947,0.07681131804854191,0.03091056317465194,0.04960493813203173
1997,6,0.04141098224,0.041147550000000005,0.01939070911921229,0.07898605356725297,0.031347129340133555,0.05038381051240476
1998,6,0.13376022638,0.1330345,0.06585838629608518,0.2385519636547991,0.10358835016943259,0.16204051861080382
1999,6,0.10997245112,0.1093855,0.05299078619405328,0.20302491121155752,0.08461719149482504,0.1342768190988794
2000,6,0.304282321,0.303659,0.16742976659161904,0.4725027915452871,0.24557384336755603,0.35254362505101117
2001,6,0.3266736384,0.3264595,0.1919823965978605,0.48235470768838495,0.2687290264415626,0.37513659323886167
2002,6,0.07940383955,0.0789032,0.038721761694645404,0.1423128335517918,0.06068884603630148,0.09492021379134402
2003,6,0.1587201214,0.157928,0.08055103474826897,0.268858268733303,0.12382783653931353,0.18701548256827927
2004,6,0.2068360879,0.206275,0.10775722400200415,0.3448060534949439,0.16385510079399884,0.24571900590768042
2005,6,0.13311694961,0.132317,0.06507195693079565,0.23613671265893066,0.1027599163592358,0.160743139746029
2006,6,0.4785587066,0.4784025,0.3035506594974958,0.6361597706357953,0.41189004098861665,0.5293342377257585
2007,6,0.07968280416,0.07924645,0.03954651508773948,0.14386231695278315,0.06121304331333777,0.0957948106473488
2008,6,0.14115533215,0.140599,0.0724493192543499,0.24533148065180943,0.11066294418673081,0.16657232351141216
2009,6,0.1570744238,0.15652850000000001,0.0826822005514697,0.26596539475750347,0.1228057467146301,0.18603671581912845
2010,6,0.2125427776,0.21179550000000003,0.11316245223673731,0.345618292287049,0.16948008919460295,0.2496171689282293
