Year,mean,median,q025,q975,q250,q750,q475,q525
1980,593.6682401,572.054,346.550875,973.71745,477.47425,680.3389999999999,561.974825,581.00875
1981,152.75366013000001,146.03300000000002,88.85582000000001,252.2729249999999,122.75174999999999,175.7885,143.5272,148.54655000000002
1982,406.6348879,390.793,242.77165,656.6185999999999,329.0865,466.55775,383.98075,397.04240000000004
1983,1986.3519936,1920.4,1223.1350000000002,3157.9987499999997,1631.68,2257.7349999999997,1890.8072499999998,1949.7937499999998
1984,902.5874818,869.441,544.153525,1459.3867499999997,734.75125,1032.92,855.53045,883.443025
1985,267.5823691,257.00800000000004,159.5649,434.79682499999996,216.4015,307.4925,252.43997499999998,261.816025
1986,685.4103774,660.204,414.744775,1085.5712499999995,559.202,785.6305,650.968525,671.14985
1987,4412.126082,4262.6849999999995,2746.36325,6993.291499999998,3636.465,5007.4425,4203.077499999999,4326.60275
1988,588.2241815,562.607,351.123475,962.65135,475.92925,675.433,554.1545249999999,571.7357999999999
1989,115.81684121,110.64750000000001,66.81896499999999,192.04697499999997,92.862975,133.35199999999998,108.91315,112.58017500000001
1990,294.3387124,283.3755,175.883925,472.27317499999987,240.56474999999998,336.64925000000005,279.059725,288.616075
1991,5172.868293,4989.7,3243.8205000000003,8082.0109999999995,4299.0225,5851.7925,4922.1,5064.02525
1992,386.0318328,371.79200000000003,238.413525,613.0408249999999,316.274,439.1415,366.1622,377.793475
1993,165.337921,159.5865,102.01065000000001,261.131675,136.55149999999998,187.95050000000003,157.259625,161.92165
1994,230.52895374,223.2345,145.1126,356.82062499999984,191.57799999999997,261.31875,220.173,226.540125
1995,966.178386,939.9970000000001,625.573725,1469.2644999999993,811.2787500000001,1086.77,927.06405,952.068225
1996,718.6424024,696.7655,458.29005000000006,1107.5805,604.2130000000001,810.4952499999999,687.950675,705.991425
1997,1588.1860611,1545.3400000000001,1058.477,2367.5514999999996,1355.5925,1775.9399999999998,1528.13525,1563.6412500000001
1998,1201.5910435,1172.135,807.875,1762.8784999999998,1029.5874999999999,1337.86,1156.3825,1184.98425
1999,218.7605027,212.3825,145.5491,326.4540999999999,185.7005,245.28575,209.677625,215.082675
2000,547.596125,533.4405,364.22885,812.4661,466.869,612.3815000000001,526.580775,539.5208500000001
2001,773.9150573,752.774,520.53905,1151.03375,660.20975,864.41225,743.602725,761.86105
2002,519.5594299,504.76800000000003,343.5073,780.2050499999998,441.38075,581.3797500000001,498.35952499999996,510.996875
2003,1710.8227031,1666.605,1160.25925,2500.8057500000004,1469.7025,1905.2275,1647.0915,1686.6572500000002
2004,272.9001087,264.926,181.0285,409.19089999999994,230.611,306.52599999999995,261.73152500000003,268.44635
2005,508.1141735,493.8355,339.219275,756.8524749999999,432.47275,566.93025,488.06692499999997,500.71742499999993
2006,612.6285162,595.944,410.859425,904.7994499999999,522.76375,683.566,589.3443749999999,603.75265
2007,872.5770722,847.1975,582.8206,1304.0492499999998,743.2615000000001,976.05675,836.262075,858.803375
2008,1079.3845516,1052.88,721.61355,1597.4639999999995,920.0785,1207.18,1039.3667500000001,1067.19225
2009,783.097774,762.5854999999999,523.47415,1157.67375,669.85025,874.45075,752.5373999999999,773.419075
2010,747.9307877,728.2005,504.2609,1103.1550000000002,639.4665,834.06025,719.1433999999999,737.4870000000001
2011,319.1014273,311.23400000000004,213.238975,473.6548499999998,271.84275,356.05449999999996,307.566725,315.5065
2012,220.2523736,214.2475,147.23072499999998,326.6222499999998,187.55599999999998,246.3605,211.83215,217.24995
2013,595.1131666,580.0485,399.02947499999993,885.7896999999998,506.03700000000003,664.4675,572.253025,587.2192
2014,95.21482934,92.30709999999999,61.53662250000001,143.648225,80.509825,107.142,91.0963,93.6389875
2015,2367.298314,2298.225,1539.51575,3598.4429999999993,1994.7849999999999,2660.8525,2268.62075,2330.09775
2016,214.7749111,207.6525,130.5051,342.01594999999986,176.84750000000003,243.89075000000003,204.71752500000002,210.9688
2017,1209.1082677,1169.51,712.073275,1944.1269999999995,980.7935,1390.5725,1152.076,1187.5880000000002
2018,975.9815505,927.008,514.24205,1727.5202499999998,754.7397500000001,1142.4450000000002,908.244275,945.0857000000001
2019,820.69025775,710.7005,247.29335,2032.9387499999998,494.21775,1020.5300000000001,685.7159750000001,733.2595
