Year,mean,median,q025,q975,q250,q750,q475,q525
1983,743.9521475,718.7725,482.670175,1143.3122499999997,620.6815,840.168,708.5971,729.338
1984,776.3462009,751.6185,515.7076999999999,1171.3504999999998,653.5575,872.1295,741.5521,762.146775
1985,746.4954843,721.239,479.28287500000005,1150.4747499999999,621.9955,843.6825000000001,711.558225,731.1383999999999
1986,780.2817875,757.3555,518.275525,1171.425,657.2505,876.3855000000001,747.3550749999999,767.6911749999999
1987,781.9689198,758.6479999999999,523.1776249999999,1170.7105,660.15125,876.91725,748.836675,769.0655
1988,778.6976772,755.3875,518.2976000000001,1173.7845,656.17475,873.7285,745.9012499999999,764.787375
1989,771.3279314,747.0899999999999,504.488875,1171.3562499999996,646.7977500000001,868.4802500000001,737.2572,756.9114500000001
1990,759.2025258,739.421,520.685575,1110.8612499999997,649.62375,844.3222499999999,729.9855500000001,748.4873
1991,762.1705758,740.9715,517.6864499999999,1126.451,648.9445000000001,849.8795,732.132075,750.4517000000001
1992,781.3856169,758.4005,525.105425,1165.1877499999998,661.82175,874.8555,748.1371750000001,769.1742750000001
1993,779.8914493,756.804,517.586925,1171.3009999999997,657.38725,876.1537500000001,746.80395,766.95485
1994,761.7446354,741.581,522.9946249999999,1111.50675,651.8175,847.65525,732.10315,750.902225
1995,730.2621392,709.7760000000001,494.28752499999996,1079.7592499999998,624.32575,814.8765,700.062025,719.674475
1996,765.4371134,743.171,518.7732,1136.4525,651.0955,854.8077499999999,732.867175,753.0381000000001
1997,776.5136176,753.645,526.794225,1150.4864999999998,660.22125,866.98575,743.720975,764.4602749999999
1998,782.5824297,759.7049999999999,527.182475,1166.5789999999995,663.3799999999999,875.5597500000001,749.9758999999999,770.278975
1999,743.4648535,717.4585,484.27387500000003,1140.4455,620.5325,836.269,708.22435,727.7068999999999
2000,777.2217037,752.538,518.63495,1171.66225,654.95975,871.30325,742.316975,762.7392749999999
2001,782.0586641,758.3820000000001,525.88325,1169.7064999999996,662.4205000000001,875.6904999999999,748.09345,768.98265
2002,747.7907537,726.94,509.192125,1103.441,638.7834999999999,832.5775,717.8842,736.50145
2003,684.2344495,665.371,465.522925,1006.8917499999997,587.345,760.7745,658.0704000000001,673.64505
2004,661.5562587,644.8199999999999,453.89644999999996,962.0178499999997,570.93625,734.864,637.6341,652.2019250000001
2005,637.7434339,621.6405,432.42404999999997,934.2156999999997,548.2384999999999,709.9055000000001,614.375725,628.5588250000001
2006,508.1142061,496.63149999999996,332.03900000000004,760.0656749999998,431.6965,569.4219999999999,489.46720000000005,502.4755
2007,454.6157059,442.6875,288.08897499999995,698.7629999999999,380.86924999999997,513.60175,436.265625,449.414425
2008,418.5949608,407.4205,261.627425,645.9566999999998,349.7845,474.70425,401.40605,413.35737500000005
2009,450.9606098,440.152,294.81972500000006,675.5192249999998,382.43825000000004,505.87874999999997,434.2962,445.61332500000003
2010,461.6607748,450.5815,300.1485,687.4692749999998,391.93475,518.8505,444.0144,455.84295
2011,434.9748661,422.825,273.88245,662.6777999999998,365.56100000000004,492.03475,417.09434999999996,428.584025
2012,380.5249087,368.57550000000003,229.62695000000002,601.0327749999999,313.11275,434.8295,362.91245000000004,373.9889
2013,396.6742083,385.209,244.83655,619.2153749999999,328.6115,451.008,379.0585,391.23470000000003
2014,441.1120924,429.877,284.3835,668.0909999999999,370.477,496.82574999999997,423.776075,434.8189
2015,596.5491548,581.4214999999999,410.93005,866.5398999999999,514.0347499999999,663.028,574.597,588.30055
2016,554.7960595,541.173,377.65417499999995,813.1938499999999,475.5475,617.4077500000001,534.294975,547.7114750000001
2017,702.3336798,683.174,483.50392500000004,1025.8119999999997,602.93825,782.056,675.545775,691.312
2018,648.1710359,631.7964999999999,442.66865,946.8503249999999,555.6765,721.64925,623.7884,639.1474249999999
2019,712.3125254,692.2245,480.56192500000003,1057.975,606.26025,795.9257499999999,683.64945,700.2581250000001
