Year,Age,mean,median,q025,q975,q250,q750
1980,3,0.11802513298,0.1170175,0.05479986364802049,0.22843246759735403,0.09007208406841608,0.14719215189456109
1981,3,0.02936652486,0.0289081,0.012822804658409065,0.060341678748498696,0.021593475826237878,0.03703806403073414
1982,3,0.09421953209,0.09321225,0.043905969192012215,0.17558329159165703,0.07179743893161383,0.11568587895630589
1983,3,0.4192753601,0.4193615,0.25231911715393485,0.5876271943850552,0.35283315071586713,0.4718243419068758
1984,3,0.1693249647,0.16843,0.08426649787707546,0.29323064078793104,0.13182770112366765,0.2043856158276532
1985,3,0.04991684464,0.049391,0.02288724743208552,0.09816155861635217,0.03772761627917827,0.0620847477525108
1986,3,0.14454319641,0.14335900000000001,0.07158879439106904,0.2530150079183929,0.11223057236926312,0.17441752161004576
1987,3,0.5652445398,0.565648,0.38210803019870043,0.7162295157066929,0.496742704278783,0.6157157502641921
1988,3,0.06437358999,0.06372435,0.029584936007936387,0.12774174949465497,0.0490619338405304,0.08065824208310596
1989,3,0.013181366638,0.01298575,0.005643957542142939,0.028455090842126454,0.009637052163710021,0.016939989399220805
1990,3,0.04838744288,0.047784,0.021272173428602284,0.0979641027926559,0.03601011076960243,0.06046862380680168
1991,3,0.5901901914,0.5908215,0.4000625721902711,0.7482102975885415,0.5218755216457632,0.6470722103656334
1992,3,0.03984245356,0.03939165,0.01742636950910114,0.08389238910033125,0.029555339497533906,0.05070325911941153
1993,3,0.017327874551,0.01706595,0.0072718358899134085,0.038176904659466424,0.012645505143953073,0.022351138307632846
1994,3,0.03431688917,0.0338865,0.015009725300511539,0.07181216305285336,0.025612474625498687,0.04374858708752405
1995,3,0.2043482057,0.2031,0.10278518432156643,0.35259733558567974,0.1607320199573774,0.24651146818698597
1996,3,0.1785787972,0.177545,0.08961913997393783,0.3034872997052288,0.13972531142994693,0.21202792744967497
1997,3,0.3327414077,0.3320515,0.18919414215345623,0.500189462312331,0.2730547812353209,0.3831534966190505
1998,3,0.212632666,0.21154299999999998,0.10849132240285558,0.3576862138094302,0.1669589161537569,0.2512028903919489
1999,3,0.05375406314,0.05319145,0.02512103557351122,0.10387968896472466,0.04040594369591079,0.06641707996565785
2000,3,0.12428389936,0.1232445,0.05974390102876539,0.2233047016564932,0.09485249452345682,0.15086949791971804
2001,3,0.16219869949,0.16119850000000002,0.08291123078976013,0.27833605933884376,0.12639297547189915,0.19156171935714097
2002,3,0.10837654447,0.107694,0.053184594308280216,0.19280267007211,0.08299352967359838,0.12943481620469355
2003,3,0.2800595332,0.279096,0.15339947469899687,0.43388861300051057,0.2261651273072287,0.3236273926958385
2004,3,0.04048233778,0.0400451,0.01895344905263244,0.07642662203872155,0.03039104186224171,0.04929612846402598
2005,3,0.07369297984,0.07293125,0.03443540294277181,0.13907951634645685,0.05594808949305621,0.08957496208372231
2006,3,0.09601002453,0.09528265,0.04671226738807535,0.17566884399362476,0.07329963511198363,0.11531178579955978
2007,3,0.14210489225,0.1410435,0.07165053993603089,0.24617086873640298,0.10893639487317464,0.16781895492826604
2008,3,0.16642773059,0.16531449999999998,0.08559437699644949,0.287268755944722,0.13007102339000895,0.19760416298709912
2009,3,0.11421514756,0.11336450000000001,0.05687943842054429,0.19987528852869746,0.08843563431733134,0.13677805720733344
2010,3,0.10532859186,0.104306,0.05150248912061773,0.1875786796413813,0.0805369896947346,0.12700514671314994
2011,3,0.04888298762,0.0484235,0.023640460123309694,0.09247401932533558,0.037213648343495866,0.05920017260945728
2012,3,0.0407576563,0.04032485,0.019203258110870623,0.07541570592005323,0.03049915260620792,0.04926540121679729
2013,3,0.12966384555,0.12892,0.06537304622805486,0.2290340077599668,0.10082741439185983,0.15415548362170928
2014,3,0.02409808518,0.023815450000000002,0.01153145206660454,0.04645137662932843,0.01816661594177891,0.029367634345684256
2015,3,0.4500701118,0.4499725,0.27524501614275443,0.621033554140758,0.3822537874210102,0.5052850111098136
2016,3,0.04226443723,0.04158945,0.01856170222436302,0.08515761493133697,0.031401541217664475,0.05276710163737309
2017,3,0.221390853,0.219614,0.10433397743231711,0.38797975807624746,0.17137667796452513,0.2695252551348822
2018,3,0.18625558935,0.1830985,0.085752306751694,0.33802530174304507,0.1397939526124479,0.22690989521660704
1980,4,0.6368161983,0.637883,0.44590351845037524,0.7842609339978691,0.5688199537028922,0.689829261313868
1981,4,0.16151291188,0.1607345,0.07842787114379092,0.2936335994444109,0.12465941893395861,0.1990773919051076
1982,4,0.0502115373,0.04983675,0.02338807349360099,0.0977303315118663,0.03760160667373649,0.06175259004342993
1983,4,0.12190452685,0.1210215,0.060857918272688036,0.2170168106385875,0.09525186993955237,0.147125467801677
1984,4,0.5303924593,0.5306379999999999,0.35297299366868823,0.6826872597538948,0.4637588200530059,0.5821162637800997
1985,4,0.238114371,0.23731449999999998,0.12375724165420425,0.392264193581516,0.18904090467686926,0.2845077968747246
1986,4,0.07937655555,0.07883195,0.03827939836247546,0.14521565556846203,0.060650238802768194,0.0960719012153396
1987,4,0.12499703125,0.12401300000000001,0.060814177836091575,0.22896264247857168,0.09708600096055749,0.15138033371292398
1988,4,0.6881042019,0.688874,0.519420128139118,0.8058248028092968,0.6269980407495132,0.7303788930659396
1989,4,0.09480616888,0.09411535,0.04314293881295133,0.18515635105680156,0.07221029168586453,0.120059626628779
1990,4,0.02669558349,0.0264207,0.01189524590560577,0.05448335111851424,0.019840797093219946,0.03341445648247427
1991,4,0.04825495873,0.0477132,0.02198885248208355,0.09283101290470124,0.03624470902423542,0.059706821938822235
1992,4,0.757636042,0.758329,0.5953934018943398,0.8614630972703757,0.7050972301861331,0.7947299944262957
1993,4,0.05738326243,0.0569166,0.025541369007765203,0.1190252538633654,0.04332624702426585,0.07392264250357655
1994,4,0.03478447701,0.034429,0.015558673574801087,0.07228101873878692,0.026043157391235538,0.04399717044229323
1995,4,0.06893730513,0.06831475000000001,0.03280955520284706,0.13200962867022606,0.05222250700207542,0.08490024888275646
1996,4,0.3391701467,0.338442,0.1949359253385576,0.5052285199896188,0.2792456770523113,0.3898782448986665
1997,4,0.2100999361,0.20927099999999998,0.11071513810591463,0.3448480124895636,0.16611547537572013,0.247897519211575
1998,4,0.394397904,0.394469,0.23569887028155598,0.5648685670233228,0.33112385921513626,0.44862407812901256
1999,4,0.3553478407,0.35517350000000003,0.20162132112659592,0.5322775541221313,0.29243928847140244,0.40954315665297436
2000,4,0.0823292639,0.08169445,0.04007225856758771,0.14895897340311914,0.06327563822689034,0.09969195305099693
2001,4,0.1927329011,0.191974,0.10126063121461393,0.32182675246190917,0.15241086730461695,0.22661973656427803
2002,4,0.2681134841,0.2671285,0.15162501878960927,0.4162925139564105,0.21776552384191422,0.3098244194330012
2003,4,0.14174426992,0.140865,0.07197777793268104,0.24234389152804164,0.11041758266198587,0.16827680925694694
2004,4,0.4250337987,0.424666,0.25918574434801095,0.5878808298531741,0.35870111591344833,0.47719007080278375
2005,4,0.06613047193,0.06558565,0.031556454260631604,0.12291363347091291,0.05090468946539104,0.080813035682221
2006,4,0.13288642815,0.1318095,0.06534033224775188,0.2338567657095499,0.10401591429067132,0.1601115036766334
2007,4,0.1674014614,0.1661495,0.08726223658864603,0.28169505762187597,0.1314443436107347,0.1976063791494933
2008,4,0.2241711697,0.222992,0.12051254074161323,0.36159453626110893,0.1796697855683872,0.2619933091706025
2009,4,0.2605871212,0.2595695,0.1426088547821331,0.40670738584355337,0.21052666829310696,0.3016179509990671
2010,4,0.1827561604,0.18176150000000002,0.09460245518896024,0.30222128659620173,0.14444811238383387,0.21577885576084216
