Year,mean,median,q025,q975,q250,q750,q475,q525
1980,159.40128053,157.3875,110.89697500000001,218.03605,139.8625,176.83725,155.862625,159.4186
1981,44.86904873,44.10485,29.25684,65.39822999999997,38.431325,50.278725,43.579552500000005,44.6304825
1982,120.60921826,119.167,86.05742749999999,163.520225,106.71575,132.91425,117.92057499999999,120.47395
1983,363.6324247,362.24649999999997,286.903825,449.75942499999996,334.432,390.84450000000004,359.68309999999997,365.02
1984,215.9832039,213.735,160.21365,282.536025,194.81875,235.50675,212.01510000000002,215.603125
1985,98.16015385,96.76275000000001,68.741085,135.39827499999996,85.94309999999999,108.949,95.6339775,97.88234250000001
1986,206.7365036,204.3235,151.99765,274.43809999999996,184.50275,227.137,202.39862499999998,206.33855
1987,644.2171481,641.7545,525.61715,772.7407000000001,601.4549999999999,685.2372499999999,637.99215,645.559475
1988,181.38666633,179.8655,131.14270000000002,243.53537499999996,161.40975,199.14175,178.001775,181.44195000000002
1989,55.63440653,54.6276,36.98093,80.50190749999999,47.85895000000001,62.2364,54.030204999999995,55.3153075
1990,100.92673399,99.4392,70.5274975,139.0987,88.52012500000001,111.87825,98.43260749999999,100.5189
1991,614.7695685,613.1245,506.85445,728.19355,576.977,651.6365,609.6565499999999,616.8066
1992,126.90588101,125.366,89.8956675,172.45984999999996,112.36874999999999,139.99975,124.14772500000001,126.62785
1993,68.03918089,66.98599999999999,47.0273975,94.91026749999999,59.595275,75.48317499999999,66.2820125,67.7359975
1994,88.93954499,87.71095,62.463972500000004,122.52954999999999,77.8994,98.45735,86.722615,88.7048125
1995,256.5885453,254.714,193.80365,329.06429999999995,232.23950000000002,278.70025,252.64182499999998,256.992
1996,240.5372653,238.09449999999998,175.989425,317.79932499999995,215.11249999999998,263.55625,235.851725,240.143475
1997,454.1597755,452.2175,347.10795,574.9709249999999,412.50374999999997,492.91949999999997,448.02575,456.0874
1998,456.3036174,452.973,347.10105,584.567425,413.57174999999995,494.8605,449.047975,457.07522500000005
1999,164.66288829,162.6895,115.37530000000001,225.013375,144.92,182.00549999999998,161.002525,164.418475
2000,307.8357936,304.997,224.91690000000003,405.0977,275.64875,337.77250000000004,301.84707499999996,307.93895
2001,391.1686262,388.3715,289.665575,508.266275,351.09850000000006,428.0715,384.580775,392.18095
2002,306.3953469,302.951,218.63035,414.224625,271.8225,336.6635,300.034625,305.506
2003,709.0069489,705.4385,549.0385,887.545075,648.89275,765.723,700.096,710.7936500000001
2004,186.34629734,183.3465,129.26245,258.6769499999999,163.14774999999997,206.986,181.43310000000002,185.50175000000002
2005,305.4573545,301.85900000000004,217.424275,411.776675,270.532,336.87725,298.8032,304.62
2006,366.7418986,363.041,261.52125,489.7735999999999,325.25975,404.2115,359.342575,367.052375
2007,485.0707105,480.349,348.84265,648.794725,431.0435,534.43875,475.05982499999993,485.354475
2008,568.9739351,564.2205,415.837475,749.4245749999999,508.35175000000004,623.9667499999999,558.767975,570.031375
2009,470.2415631,466.0795,338.082325,627.4235000000001,419.49475,516.9585,461.95304999999996,470.73322499999995
2010,449.8227539,446.454,329.370825,589.25745,403.976,491.73175000000003,442.558,450.343325
2011,214.838786,213.1295,153.47602500000002,289.83804999999995,190.11424999999997,236.6365,210.884625,215.36947500000002
2012,161.96403903,159.6415,114.06070000000001,222.699325,142.66899999999998,179.09525,158.12705,161.21695
2013,351.7417962,348.962,260.979625,456.58854999999994,317.31725,383.70975,346.05077500000004,352.2609
2014,92.19253101,90.76065,63.28504,129.835675,80.164925,102.61225,89.6786975,91.79231250000001
2015,972.7074584,964.5315,737.7135250000001,1248.661,881.6122499999999,1058.6225,956.3078250000001,972.678175
2016,247.383794,241.452,158.59720000000002,368.63692499999996,208.61325,280.2285,238.16305,244.64667500000002
2017,1133.7967835,1112.23,715.8443,1684.5179999999998,956.18225,1281.5025,1095.47,1128.3955
2018,2429.2520661,2333.38,1271.10475,4149.1005,1896.4425,2849.2425000000003,2286.0559999999996,2374.49175
2019,1689.1596424,1524.7150000000001,615.7262000000001,3729.0254999999993,1122.1875,2070.8425,1478.49775,1565.99
