Parameter,SD,Naive.SE,Time.series.SE
1.9120632369866946,0.6026815835621256,0.006026815835621257,0.007776644100463713
0.6506329222183358,0.14370498736904758,0.0014370498736904756,0.0014370498736904764
4.001597406653051,0.6147653306147327,0.006147653306147327,0.007852669674433835
2.4444855288658838,0.6227048418382213,0.006227048418382213,0.007892867727204546
0.47330833370035325,0.7333319321321479,0.007333319321321479,0.009133165040863743
-3.177715125521622,2.5446672374583885,0.025446672374583885,0.0341849305220305
-3.742539918736042,2.4215411867157144,0.024215411867157144,0.035761915188931244
-0.5627933598450983,0.1731855970332034,0.0017318559703320341,0.001731855970332036
-1.8362094817595498,0.20337283109788964,0.0020337283109788966,0.0020337283109789026
-0.8402375769141751,0.16406462769754737,0.0016406462769754738,0.0016406462769754733
0.2701393516142638,0.11501998626009445,0.0011501998626009444,0.0011501998626009444
-0.25440816300935787,0.14310377562463636,0.0014310377562463637,0.0014545484608521663
-1.048021337993774,0.1749902343314146,0.0017499023433141462,0.0017499023433141432
-0.2994163652369783,0.15181325437132803,0.0015181325437132803,0.0015181325437132796
0.8438752402292727,0.09747204053881768,9.747204053881768e-4,9.747204053881777e-4
-0.43129062971074245,0.15900884497036047,0.0015900884497036048,0.0016469518318635713
-1.6198132472489082,0.19657391443450586,0.0019657391443450587,0.0019657391443450604
-1.0199408411787638,0.17319265244200935,0.0017319265244200935,0.0017319265244200915
0.7976635648452202,0.09136365129313362,9.136365129313362e-4,9.417243884118292e-4
-0.7892661903953122,0.16380614688234568,0.001638061468823457,0.001638061468823457
-1.4150975490875024,0.17807308720052478,0.0017807308720052479,0.0017807308720052515
-1.1463780478371968,0.17305989209181416,0.0017305989209181415,0.0017305989209181402
-0.08102856489902562,0.13512541167711567,0.0013512541167711566,0.0013512541167711566
-0.14796121674347232,0.15159048748771517,0.0015159048748771516,0.001504358869263888
0.49059968587035563,0.13026652095623203,0.0013026652095623203,0.0013026652095623169
0.4948139939555111,0.13394987195368396,0.0013394987195368398,0.0013394987195368387
-0.5297949252840178,0.1697731300768186,0.001697731300768186,0.001697731300768186
0.09905340538182003,0.1494374759532859,0.0014943747595328588,0.0015155884914309413
0.33938520132417094,0.14429828245789655,0.0014429828245789656,0.0014429828245789633
0.09251758662551403,0.1611319022464162,0.0016113190224641618,0.0016113190224641616
0.9369461310363854,0.12286883256084992,0.0012286883256084993,0.0012286883256085027
-0.4074482625331921,0.17732867481209397,0.0017732867481209395,0.0018125590581916417
0.08922360939064367,0.16283168876633755,0.0016283168876633756,0.0016283168876633763
0.2723562159634243,0.16145350691586685,0.0016145350691586684,0.0016145350691586654
0.5524926125040246,0.15770888157439758,0.0015770888157439758,0.0015770888157439758
0.713242698016539,0.15028212340010338,0.0015028212340010337,0.0015028212340010322
0.5216574559480857,0.15660301528216297,0.0015660301528216296,0.0015660301528216296
0.47859329471513284,0.14753601860431503,0.00147536018604315,0.001555931656696535
-0.2625603807624543,0.1622707562852045,0.0016227075628520446,0.0016232445306347155
-0.546266003976844,0.16904788753627595,0.0016904788753627595,0.0017046264260410057
0.23349532355450248,0.14181739857152809,0.0014181739857152807,0.0013420491112942497
-1.1125027695544403,0.1847463821705657,0.001847463821705657,0.0018474638217056542
1.251728518349435,0.13407137715020445,0.0013407137715020444,0.0013407137715020433
-0.13197312018711846,0.21723439634363612,0.0021723439634363613,0.0021890260296572595
1.39007274554871,0.2194503643375047,0.002194503643375047,0.0021945036433750485
2.130547222132497,0.30297667284592367,0.003029766728459237,0.003088613125027202
1.708198328346184,0.4574841187311284,0.004574841187311284,0.004574841187311284
-1.3057216208554323,0.10121018889248015,0.0010121018889248014,0.0010121018889248001
-1.9564608118666353,0.10463105069718476,0.0010463105069718475,0.001063485069317473
-1.5819387811470582,0.10833836108801162,0.0010833836108801163,0.001083383610880116
-1.3715568062620478,0.11216777541155248,0.0011216777541155248,0.0011509393851990056
-1.5730413806200043,0.10368070075611799,0.0010368070075611798,0.0010368070075611813
-1.4018750350924747,0.10629178754960741,0.001062917875496074,0.0010629178754960732
-1.6364489360788108,0.11240965515840651,0.001124096551584065,0.0011240965515840636
-1.8871258683165706,0.1072498411076031,0.001072498411076031,0.0010956271104558754
-1.3093628073848598,0.09378778620277554,9.378778620277554e-4,9.378778620277555e-4
-0.8837424828494206,0.10374134255396471,0.0010374134255396472,0.001082544217021265
-1.9360990247859349,0.114558574939165,0.00114558574939165,0.0011455857493916487
-2.4841500430768644,0.11134521805969701,0.0011134521805969701,0.0011134521805969703
-1.9013775974328062,0.09129329856829677,9.129329856829676e-4,9.129329856829672e-4
-1.1477411272058826,0.09935744194633037,9.935744194633038e-4,9.935744194633032e-4
-1.8129868175649944,0.10702919676256488,0.0010702919676256488,0.0010702919676256503
-2.3347248816263586,0.106634298567753,0.0010663429856775301,0.0010663429856775323
-1.225518056752638,0.10587428410620013,0.0010587428410620012,0.0010587428410620025
-1.1291519735165516,0.11429747907079228,0.0011429747907079227,0.0011239279525164778
-1.8168413241915629,0.10606251350800798,0.0010606251350800799,0.0010606251350800805
-1.7214192079949209,0.10093896897899271,0.001009389689789927,0.001009389689789929
-2.4997643977756163,0.10267563173559302,0.0010267563173559301,0.001083508577285124
-1.5506491469188906,0.10000773842896005,0.0010000773842896004,0.0010000773842895984
-1.8204206509587464,0.1002660246428246,0.001002660246428246,0.001090160055776381
-2.2506727112040954,0.10012056889626805,0.0010012056889626805,9.488926968598334e-4
-2.036048500562915,0.09374938846648354,9.374938846648354e-4,9.666925725635544e-4
-1.9489540411043043,0.10044281845688437,0.0010044281845688436,0.0010044281845688443
-1.997896153721849,0.10066313644658202,0.0010066313644658202,9.951374099174874e-4
-1.8892541626215165,0.09942741126076801,9.942741126076802e-4,9.942741126076798e-4
-1.768731559879623,0.10141907325470746,0.0010141907325470745,0.0010317258187629004
-1.8753241789377137,0.09800742037089163,9.800742037089163e-4,9.800742037089185e-4
-1.6554521376555118,0.09461768427021246,9.461768427021245e-4,9.461768427021253e-4
-1.533281141796188,0.09017127341300478,9.017127341300478e-4,9.286896048581587e-4
-1.6409478084685136,0.09427022747093253,9.427022747093253e-4,9.427022747093243e-4
-2.516715650323268,0.0951474687443852,9.514746874438521e-4,9.244949869964104e-4
-1.2983734653908234,0.09427014083954637,9.427014083954636e-4,9.427014083954654e-4
-1.730253176618613,0.09960299032118594,9.960299032118593e-4,9.96029903211858e-4
-1.8367120045145007,0.10723188808615347,0.0010723188808615346,0.0010723188808615324
-1.5979108037444014,0.126094436868031,0.0012609443686803102,0.001260944368680307
-3.501258607649441,0.13693283846748408,0.0013693283846748408,0.0013693283846748392
